smiles,Is Drug
C#CC1C(=O)CCC(C#C)(OCCO)C1(C)C,0
CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC.CCCCCCCC(=O)OCC(O)CO.CCCCCCCCCC(=O)OCC(O)CO,1
COc1ccc(OC)c(C(O)C(C)N)c1,1
O=C1CCC[C@H](c2cccc(NCc3cnc4c(c3)COCC4)c2)N1,0
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1
CC(O)Cc1cn(C)nc(C(C)N)c(=O)c1=O,0
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@@H]2/C(=C/C=C3/C[C@@H](O)CC[C@H]3C)CCC[C@]21C,1
CC1C=C2CCCCNCCS(=O)(=O)CC2O1,0
O=C(O)/C=C\C(=O)Nc1ccccc1C(=O)Nc1cccc(Cl)c1,0
CC1(C)CCCCCC2(N)C(O)CC(N1)C2N,0
CC/C(=C(/c1ccc(OCCNC)cc1)c1ccc(OS(=O)(=O)O)cc1)c1ccccc1,1
O=[N+]([O-])c1cccc(-c2nnc(Cc3cccs3)o2)c1,0
C[C@@H]1C[C@@H](Nc2c(Cl)cccc2[N+](=O)[O-])CCN1C,0
CC(C)Cc1nc(C(=O)Nc2cc([C@H]3C[C@H]3C)n[nH]2)cs1,0
CC(C)n1ncc2c1[C@@H](NCc1cnn(CC(F)F)c1)CCC2,0
CC12C3C=CC14CC4CC1(CO1)C2O3,0
Cc1cc(C)cc(C(=O)N[C@@H](C)c2ccccc2NS(C)(=O)=O)c1,0
CN1CCC23C(CC(O)C12C=O)NCCN3C,0
NCc1ccc(S(N)(=O)=O)cc1,1
Cc1ccc(CCNC(=O)N2CCOC[C@@H]2c2nc(C)cs2)cc1,0
COc1cc(OC)c2c(c1Cl)O[C@@]1(C2=O)[C@H](C)CC(=O)C[C@H]1OC,1
OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
CCn1nc(C)c(CN2CCC(Oc3ncccc3F)CC2)c1C,0
COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,1
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1
O=C(O[C@@H]1CN2CCC1CC2)c1ccccc1,1
CCNC1C2NC(C=O)(C=O)C1(C)NC2C=O,0
c1ccc2c(c1)Cc1cccnc1N1CCNC[C@H]21,1
CCOc1ccc([C@@H]2CCCN2C(=O)CC(C)(C)C(=O)O)cc1,0
CN[C@@H](C)[C@H](O)c1ccccc1,1
COc1ccc(OC)c([C@H](O)CNC(=O)CN)c1,1
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,1
CC1NC2CC(=NO)CC(O)C#CCC=C12,0
CCC1(CC)C(=O)NC[C@@H](C)C1=O,1
C[C@H]1CNCCc2ccc(Cl)cc21,1
CC1CC(C)(O)COC(=N)CC(N)(C(C)O)C1,0
COc1cc(O)ccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,1
CC1CNC(C=O)(C(C)NCC#N)CC(C)O1,0
CCCOC(=O)[C@@H](C)Sc1nnc(-c2sc(C)nc2C)o1,0
OC[C@@H]1NC[C@@H](O)[C@@H]1O,1
CCOc1ccc(CC(=O)O)nc(=O)c1CO,0
NS(=O)(=O)c1cc([C@]2(O)NC(=O)c3ccccc32)ccc1Cl,1
CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1
CSc1ccc([C@@H](O)CNC(=O)c2cc(-c3ccco3)on2)cc1,0
CC1NCC=C1CC1CC=C2CC(C#N)C21,0
C/C=C1/N(C)[C@H](C)CC1(c1ccccc1)c1ccccc1,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1
CCC[C@@H](C)NC(=O)Nc1cc([N+](=O)[O-])ccc1OCC,0
Cc1ccc(OC[C@H](O)c2cccc([N+](=O)[O-])c2)c(C)c1,0
C=C1NC(N)=Nc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O,1
CCC(=O)N1c2ccc([C@H](O)CN3CCC[C@H](C)C3)cc2C[C@@H]1C,0
CCn1cc2cc1CC(=O)C(C)CCC(=N)O2,0
CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,1
O=C(O)[C@H]1O[C@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,1
CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,1
CC1=CCC2C(O)C1N2c1ccnc(O)c1,0
CC1CC(C)(CO)C2(C)CC(=N)OC2C1(C)N,0
CC(O)c1nc2nc(N)ccnc(O)oc2[nH]1,0
N[C@@H]1C[C@@H]1c1ccccc1,1
CC(=O)N(C[C@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@H](O)CO)c1I,1
Cc1cc(C(=O)N[C@@H](C)c2ccc([N+](=O)[O-])cc2)c(C)[nH]1,0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,1
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@H]12,1
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1
C#Cc1cc[nH]c1C(CCCC)C(N)C(C)O,0
CC(n1cnc(=N)cc1Br)C(C)(N)C(F)(F)F,0
CC(=O)N(C[C@H](O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I,1
[O-][N@+]1(Cc2ccccc2Cl)CCc2sccc2C1,1
CC[C@@](C)(NC(=O)Nc1cnn(CC(F)(F)F)c1)c1nccs1,0
CN(CCCl)CCCl,1
CC(=O)Nc1ccc(OS(=O)(=O)C2=Cc3ccccc3CC2)cc1,0
O=C(Nc1cccc2c1OCC[C@H]2O)c1coc(C2CCC2)n1,0
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,1
C[N+](C)([O-])CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,1
C[C@@H](O)[C@@H](O)[C@@H]1CNc2[nH]c(N)nc(=O)c2N1,1
CCc1nc(C)c(-c2cnns2)c(=N)o1,0
C[C@@]12C[C@@H]3C[C@@](N)(C1)C[C@@](CO)(C3)C2,1
CC12CCC(CN)(C1)Nc1sccc1C(=O)N2,0
CC[C@@H](Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1
O=C(CCCNC(=O)c1cccs1)Nc1nc2c(s1)CCCC2,0
O=C(CC1CCCC1)N1CCC[C@H](COc2ccncc2)C1,0
CCc1oc(C(=O)NCc2ccccc2-n2ccnc2)cc1C,0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,1
CC1CC2CC(C#N)C(CC=O)C2C2OC12,0
C[C@@H](c1ccccc1)N1CC(Cn2cc(Br)cn2)C1,0
C[C@H](C(=O)O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccc(-c2ccccc2)c(F)c1,1
CCc1c(O)ccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3,1
CC(=O)C(=O)CC1CC(C)Cn2cc(C)nc21,0
CC1N=C(C(C#N)OC=N)NC1C(C)(N)CO,0
O=C1[C@@H](N(CO)C(=O)NCO)N(CO)C(=O)N1CO,1
C[C@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,1
C[C@H](Cc1ccc([C@H](C)C(=O)O)cc1)C(=O)O,1
O=C(O)[C@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,1
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
CC(C)=C(C)C(=O)OCc1ccc([N+](=O)[O-])c(C)c1,0
CC1NC2C(=O)NC3C(C)C3OCC2C1O,0
N[C@@H](CCC(=O)O)C(=O)O,1
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,1
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CC1COC2C1COc1[nH]c(=O)sc1C2(C)O,0
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,1
CCn1cc(Br)c(C(=O)Nc2ccccc2F)n1,0
CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,1
CCOC1CNC2=NCC3(O)CC3C=C21,0
CC(N)=NC1C(=O)C(C)(CC#N)CC1C(=N)N,0
COC[C@H]1C[C@@H](c2nc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)c[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,1
N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,1
Cc1cccnc1CNc1cccc(C)c1[N+](=O)[O-],0
C[C@@H]1OCC[C@@H]1SCc1ccccc1[N+](=O)[O-],0
CC(CO)NC1CC2C(N)C1C(C(=O)O)C2O,0
CC(CCN)N1C2CCC1(C)C(N)CC2C#N,0
CO[C@@]12C[C@@H](CO)CN(C)[C@H]1Cc1c[nH]c3cccc2c13,1
CN(C)C(=O)c1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1,0
CC[C@](C)(CN(C)C)OC(=O)c1ccccc1,1
CCCCCCCCCCCCCCCCO,1
CC(C)(Oc1ccc(Cl)cc1)C(=O)N1[C@@H]2CCC[C@H]1COC2,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COC(=O)Cc1cccc2ccccc12)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@@H](C)O1,1
C=C1CC23C4C=CC2(C)C1N3CC4,0
C=CC(=O)N(Cc1c2c(nn1C)CCCC2)c1ccc(F)cc1,0
CCn1cc(C(=O)O)c(=O)c2ccc(CO)nc21,1
CCC12CC1(C#N)C1OC2(CN)C(C)=C1C,0
Cc1ccc(-n2ccn(CC3CCCCC3)c(=O)c2=O)cc1F,0
CC1CNC(C=O)(c2nsc(O)n2)C(CO)C1,0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,1
N[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@@H]12)c1ccccc1,1
CCC1(C)CC(CC(=O)O)N=C(NC=N)C1=O,0
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,1
Cn1c(S)nc2cc(C(=O)Nc3cccc(Cl)c3)ccc2c1=O,0
CC(=O)Cc1c(C)nc2cccc-2c(C)c1O,0
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1
COc1cc(N[C@@H]2CCC[C@H](F)C2)c(F)cc1[N+](=O)[O-],0
CCC12CC(C)OC(CN)(C1)C(C)(O)CCN2,0
C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1
C[C@]12CC[C@H]3c4cc(O)c(OS(=O)(=O)O)cc4CC[C@@H]3[C@@H]1CCC2=O,1
CC(c1cscnc1=N)C(CN)CCN(C)C,0
CC(C#N)C1=CN2C=NC3CN4CCC14C32,0
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,1
CCN1CCN(c2ccc(N[C@@H](C)c3nc(C)no3)c(C)c2)CC1,0
CC1N(C)CC2N3C(=NCC3CN)N(C)C12C,0
O=C1c2c(O)cccc2[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,1
CC(C)(C)NC[C@H](O)c1cc(Cl)c(N)c(Cl)c1,1
CC1COC23C(CCOC12C)C(=O)C(O)C3C,0
Cc1ccc(OCc2nnc(NC(=O)CC(C)C)s2)cc1,0
CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,1
CC1CCN2CCNC1C1OCC(O)C1C2,0
CCC1C(=N)NC(CN)C12CCC(N)(CN)C2,0
NC1=NC(=O)[C@H](c2ccccc2)O1,1
C#CCN(CC1(C)COC(N)=N1)C(=O)C(C)=O,0
CC1(C#CC#N)OC(=N)C(=O)C(O)CC1=NO,0
CCC[C@H](CNc1ccc(C(C)=O)cc1[N+](=O)[O-])OCC,0
Cc1cc(C(=O)NCc2cn3ccsc3n2)c(C)n1C1CC1,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,1
Cc1cc2cc(C)n(C(C)CC#N)c(=O)n2c1,0
O=C(Nc1ccc(Cn2cncn2)cc1)c1cc2ccccc2o1,0
Cc1c(C(=O)NCC2(C)CCCC2)cccc1[N+](=O)[O-],0
Cc1cc(SC(C)(C)C)ccc1NC(=O)[C@H]1CCC(=O)N1,0
CC(=O)[O-].[Na+],1
Nc1nc(O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,1
C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@@H]3[C@H]1CC[C@@H]2O,1
C[C@@]12CC[C@H]3c4ccc(OS(=O)(=O)O)c(O)c4CC[C@H]3[C@@H]1CCC2=O,1
C[C@@H]([C@H](O)c1ccccc1)N(C)C,1
COc1ccc(-n2cc(CN[C@H]3Cc4cccc(OC)c4C3)cn2)cc1,0
CN(C)C[C@@H]1CCCC[C@@]1(O)c1cccc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)c1,1
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,1
C#CC1CCC(C#N)(C#N)C(N)C(C(C)N)C1,0
CC(C)(CNc1ncccc1[N+](=O)[O-])c1ccccc1,0
CCCc1nnc(NC(=O)c2c[nH]c3c(Cl)cccc3c2=O)s1,0
CC1=CC2=Cc3conc3C2NC1C#N,0
Fc1cc(-c2nn3c(-c4ccccn4)nnc3s2)cc(F)c1F,0
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,1
O=C1CC2(CC[C@H](O)C2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1
OC[C@@H](O)[C@@H](O)CO,1
CC(N)C1C2(CCO)COC1(OC=O)C(C)O2,0
CC12COC(C=O)C(C3CNC(C3)C1)C2(C)O,0
C#CC1(O)CCC2(CC(=N)N)NC12CC,0
CC1(C)[C@H](NC(=O)N[C@@H]2CCC[C@H](C(F)(F)F)C2)[C@@H]2CCO[C@@H]21,0
C[C@H]([C@@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,1
CCN=c1nc(C)ccsc(N)cc(CC)n1,0
C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24O3,1
OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1
CC1OC(=N)C2(CC3=CNCS3(=O)=O)OC12C,0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,1
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1
C[C@]12CC[C@@H]3c4cc(O)c(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,1
COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,1
CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H](O)C2,1
CC1C2CCN=C(N)CN1C(CC#N)COC2,0
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,1
CCN(CC)[C@H](C)CN1c2ccccc2Sc2ccccc21,1
COCC(=O)Nc1ccc(C(=O)N2CCC[C@@H]2c2ccccc2)cc1,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,1
CC(C)(c1cccnc1)[C@H](O)c1cccnc1,1
C[C@H](NC[C@H]1CCC[C@@H]1C)c1ccc(N)c([N+](=O)[O-])c1,0
Oc1ccc2c(c1)[C@H](Nc1ccc(N3CCOCC3)cn1)CCC2,0
C[C@H](CN(C)C)CN1c2ccccc2Sc2ccccc21,1
C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,1
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1
CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccc(O)cc2c1=O,1
O=P(O)(O)OCC([O-])C[O-].[Na+].[Na+],1
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,1
CC(C)Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)COC3=O)cc1,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,1
C#CC(O)C1(C#C)N2CC1(C)n1cccc12,0
CC(=NO)C(O)CC1OC(OC=O)C2OCC12,0
CCC(=O)N1CC[C@@H](NC(=O)c2cc(Cl)cc(C(F)(F)F)c2)C1,0
CCCC[C@@H](C)C(=O)Nc1cc([N+](=O)[O-])ccc1O,0
CC1C(=N)N(C)C(CN=CN)C(=O)C1=NO,0
CCOc1nc2cccc(C(=O)O[C@H](C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1
CC(=N)NCC1(C)CN=CN1CCCC(=O)O,0
O=Cc1cc([C@]2(c3ccccc3)NC(=O)NC2=O)ccc1O,1
O=C(CCCc1c[nH]c2ccccc12)N1CCO[C@@H]2CCC[C@H]21,0
CC(C)(C)OC1(C)CCNC1c1cnoc1O,0
Cc1c(C(=O)N2CCO[C@H]3CCCC[C@@H]32)cnn1Cc1ccccc1,0
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,1
CN[C@@H](C)CCC=C(C)C,1
C#CC1=C(C(N)=O)NC=NC(C)C(C)OC1,0
CC(C=O)NCC12C(=NCC1O)NC1CC12,0
Cc1cccc(C)c1OC[C@H](O)c1cccc([N+](=O)[O-])c1,0
N[C@H]1C[C@@H]1c1ccccc1,1
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,1
O[C@@](CCN1CCCCC1)(c1ccccc1)[C@H]1C[C@H]2C=C[C@H]1C2,1
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,1
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,1
CC(C)(C)CCC(=O)N1CCc2c1cccc2[N+](=O)[O-],0
CN1CC=C2CC3CNc4nn(C)c(c43)C21,0
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,1
CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,1
CCn1cc(Nc2cc(C)c([N+](=O)[O-])cc2F)cn1,0
COc1ccccc1[C@@H](C)NC(=O)N1CCC[C@@H](c2nc(C)no2)C1,0
CC1CC2(C)CC(N)=NCC=CC(N2)C1N,0
CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)n1,1
CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,1
CC1C(C)(C#N)CC2CN=C(N2)NC1(C)CO,0
CCC(=O)n1ccc(S(=O)(=O)NCCN)c1C,0
COc1ccc([C@@H]2CCCN2CCc2cccnc2)cc1OC,0
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,1
COc1cccc(CNC(=O)CSc2ncnc3sccc23)c1,0
NCCc1c[nH]c2ccc(O)cc12,1
CCc1ccc(-c2nnc(CC3CC3)o2)cc1[N+](=O)[O-],0
CCC(C)Oc1c2oc(C)c(Cl)nc-2sc1=O,0
CN1C(=O)NC(=O)[C@@](C)(C2=C[C@H](O)CCC2)C1=O,1
CCN1C(=O)N[C@H](c2ccccc2)C1=O,1
CC(C=O)CCC1OC1c1ncon1,0
CC(O)C12CC(CCN1)C(C)(N)C(=N)N(C)C2,0
CCOC(=O)N[C@@H]1CCCN(Cc2cnc3ccsc3c2)C1,0
CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,1
CC(=O)O[C@@H]1C(=O)[C@]2(C)[C@H](O)[C@H](O)[C@@H]3OC[C@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@H](OC(=O)[C@@H](O)[C@H](NC(=O)c3ccccc3)c3ccc(O)cc3)C(C)=C1C2(O)O,1
CCC1(C)NCC(CC(N)=O)OCC1N=CN,0
CC1OCC2C(C(C#N)C#N)C(CN2C)C1O,0
CC(CC(=NO)C1CC1C#CC(C)(C)C)=NO,0
CCC(N)CC1(C(C)O)C2COC1C(CN)N2,0
O=C(CSCc1ccccc1)N1CCOc2ccc(F)cc2C1,0
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,1
C#CC1=C2CNC(C)C3C2C3(CC)C1C=O,0
CN1C2C(O)C(N)C1(CCO)CC1CNCC12,0
C#CC(=O)CC1(C)CC(C)(NCC)C1O,0
C[C@H](C1=Cc2ccccc2[S@]1=O)N(O)C(N)=O,1
Oc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1
CC(C)NC(C)Cc1ccc(I)cc1,1
COc1ccc([C@@H]2[C@H](CN3CCCC3)C(=O)N2c2ccccc2)cc1,0
O=C([O-])CCC(=O)O.[Na+],1
COC(=O)c1ccccc1NC(=O)c1cnc2ccc(F)cc2c1O,0
CC(=O)NCCCS(=O)(=O)O,1
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,1
CN1C(=O)CC[C@H]1c1ccc[n+]([O-])c1,1
Cn1cc(Cl)c(C(=O)OCC(=O)Nc2cccc3ccccc23)n1,0
NC1(C(=O)O)CC1,1
COC[C@@H](NC(=O)O[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O)C(=O)NCc1ccccc1,1
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,1
CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,1
O=C([C@@H]1CCCN1C(=O)c1cc(Cl)cc(Cl)c1)N1CCCC1,0
Cc1nc(C)c(C(=O)N2CC=C(c3cccc(F)c3)CC2)o1,0
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1
C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,1
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,1
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](O)c3cc(Cl)ccc32)c(C)c1,1
CCC1(C)C(N)=NC2CC(O)C(CN)CC1C2,0
CCOC(=O)/C=C1\S[C@@H](N2CCCCC2)C(=O)N1C,1
OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O,1
Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@@H]3CC[C@@H](O)[C@H]3C2)cc1,1
CC1CC(O)C2CNC1(COC=O)C2C,0
C[C@]12CC[C@@H](O[C@H]3O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]3O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1
CCCC1(C)C(O)C12C(C)COC2(C)C,0
C[C@]12CC[C@@H](O[C@@H]3O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]3O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1
CC(C)c1nc(NS(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,1
Sc1ncnc2nc[nH]c12,1
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,1
C[C@H](NC(N)=O)c1cc2ccccc2s1,1
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,1
COC[C@H](O)c1ccc(OC[C@H](O)CNC(C)C)cc1,1
